Date,Open,High,Low,Close,Volume
2021-06-21,99.34939915680962,100.63857351324582,98.5304420806483,100.0,4372218
2021-06-22,100.26812631068135,102.70899674106471,99.80786671101171,101.68698021736682,5752294
2021-06-23,101.98127767658579,103.45093949428409,101.3183484167796,102.46925086028766,5778698
2021-06-24,102.50996496475176,103.56606555412995,101.72172871333987,103.0962502099396,5010182
2021-06-25,103.09226843982584,104.22083573365533,102.57148864611395,103.56187699164012,3610178
2021-06-28,103.78856293518061,104.2445212162757,102.86362701516202,103.45275339849624,2244827
2021-06-29,103.31213293480901,103.53318639341819,101.7064150911769,101.99681951259555,4270533
2021-06-30,102.22291157396813,103.24385372951252,101.41827218688309,101.71466787640388,3845986
2021-07-01,101.79143789564421,103.75981259755386,101.56163877896958,102.48020096043726,7500412
2021-07-02,102.97518045468122,103.20986167085854,101.75518005650528,102.23633761899602,3395430
2021-07-05,102.65995172578641,104.00015658922517,102.4934097585046,103.15090259588938,2669514
2021-07-06,103.15516134768885,104.03021627428058,102.07839115664598,102.58485612680559,2692232
2021-07-07,102.57771870392033,103.25220642475917,101.57590151097304,102.20529393524448,4310077
2021-07-08,102.26820498366914,103.33742470627524,101.55500759184763,102.295950216256,3537426
2021-07-09,102.1832581989653,102.8042339235937,100.84830576622771,101.57121162271717,3687321
2021-07-12,102.19301715800873,102.97538121692622,101.19566372393432,101.50356568019225,3964601
2021-07-13,102.16888102344606,102.73907397272606,101.19190467203191,101.66223186203449,3642008
2021-07-14,101.68910326125368,102.21449572389261,100.75588069883885,101.30994622225879,3886556
2021-07-15,101.63028587076533,101.8410517307033,100.43516497001615,100.93300933005308,3581443
2021-07-16,101.27194182583693,101.32322609361782,100.05258665254566,100.40192107024943,2487766
2021-07-19,99.9459228707989,100.45107567668487,98.74998142362284,99.12069616123348,2621743
2021-07-20,99.1805646679278,99.98136462706907,97.88519055568888,98.76508020641283,3951756
2021-07-22,99.51548843502309,100.2723077978874,97.66124042858799,98.67618599700431,5651336
2021-07-23,98.85607670910461,99.86529525274595,98.24620838420809,98.67596314323566,2704847
2021-07-26,98.7020856620871,99.42169722384173,97.71971421153772,98.23467353713447,2336693
2021-07-27,98.42120100652635,99.187717727206,97.24301830490496,97.94910020981202,3033954
2021-07-28,98.38635105579087,98.54836360335895,95.92895595361612,96.91624772641686,5375851
2021-07-29,96.88537017279282,97.26556113264486,95.27797650610849,95.83948308262424,4704792
2021-07-30,96.06081701135801,98.04852809090406,95.50590348531091,96.58801906822922,6476162
2021-08-02,97.79475771579897,98.6740409711773,96.77532713881169,98.16695349582376,3737252
