Date,Open,High,Low,Close,Volume,DailyReturn,Momentum_10_Pct,SMA_20,SMA_50,EMA_20,RollingMean_10,Price_to_SMA20,Price_to_SMA50,Price_to_EMA20,Price_to_RollingMean10,RSI_14,MACD,MACD_Signal,MACD_Diff,MACD_Norm,MACD_Signal_Norm,MACD_Diff_Norm,BB_High,BB_Low,BB_PctB,BB_Width,ATR_14,ATR_Pct,OBV,OBV_Zscore,ADX_14,Volatility_20,Dist_From_52w_High,Dist_From_52w_Low,VolumeChange,FutureReturn,Target,Sector,Ticker
2021-09-15,99.3854447611551,106.96786747224188,99.3854447611551,106.41096496582033,48721413,0.0716136925627271,0.10109033023478053,97.00461120605469,97.91190078735352,98.12142325579848,98.4513008117676,0.09696810948280499,0.08680317826660522,0.08448248542432335,0.08084874540429987,77.13282785843471,0.9343339091501974,0.040383435519050215,0.8939504736311472,0.008780428872628959,0.0003795044573838942,0.008400924415245065,102.18982229452061,91.81940011758877,1.4070367241836408,10.690648669168166,2.133068479321128,0.020045570303833624,165379267,2.4633216339294655,17.990236162696828,0.018319742064921304,0.0,0.13234089461397816,5.611410295588776,0.1058776276576629,1,ENERGY,NTPC.NS
2021-09-16,106.66798662370252,107.69610918132165,105.3828301583567,106.2396011352539,17684303,-0.0016103963592610793,0.1045565274833955,97.42409210205078,98.05968963623047,98.89458305384186,99.45695724487305,0.09048592440532022,0.08341767681876466,0.07427118710246394,0.06819677655813772,76.29874875935201,1.4539580182960634,0.32309835207445287,1.1308596662216106,0.013685650197848783,0.003041223316182405,0.010644426881666379,103.98889477807961,90.85928942602195,1.1714222398026277,13.476754125975877,2.145940661009972,0.020199065490447102,147694964,1.8022289449628672,20.72491625605688,0.017984737896009757,-0.0016103963592611276,0.13051737695984933,-0.6370322223618596,0.06975787568822978,1,ENERGY,NTPC.NS
2021-09-17,106.36813088188303,106.83935105386333,104.1405273813679,106.02542114257812,15763396,-0.00201600900593657,0.09192144965303517,97.86828689575195,98.21903091430664,99.57371049086436,100.34951324462892,0.08334808450785536,0.07947940593185376,0.06479331361570284,0.056561389432080666,75.20415183523662,1.8274160187148851,0.6239618854025394,1.2034541333123459,0.017235640274019377,0.00588502152293707,0.011350618751082307,105.4239471293646,90.3126266621393,1.0398028758981086,15.440466924001333,2.185432304687504,0.020612342597994823,131931568,1.2144111693316155,22.357258910192773,0.01784616679097602,-0.003623158791634303,0.12823824374653048,-0.1086221492585826,0.08525243355311275,1,ENERGY,NTPC.NS
2021-09-20,104.95444949782168,106.19676485681173,104.3547124010632,105.12580108642578,7431359,-0.008484946784060199,0.07802978571857766,98.36751747131348,98.36371383666992,100.10248102377497,101.1104331970215,0.06870442386718967,0.06874574968757385,0.050181773830937804,0.03971269593494897,70.62128402884055,2.027421501529858,0.9046538086280032,1.1227676929018549,0.019285669936185114,0.008605440332238432,0.010680229603946682,106.43832705783592,90.29670788479103,0.9186868456417344,16.409501416717365,2.1609051726204345,0.020555421697513784,124500209,0.9301086502765346,23.873005660461818,0.01714050675973805,-0.012077363266157258,0.11866520228859967,-0.5285686536073826,0.11369195363192336,1,ENERGY,NTPC.NS
2021-09-21,104.78308784716796,107.43907643534853,104.61172973837482,106.32527160644533,8629222,0.011409858546841845,0.09547982491837326,98.95797729492188,98.5323861694336,100.69512774593406,102.03714294433595,0.07444871563579869,0.07908958404408573,0.05591277340366263,0.04202517375901693,72.98510173706192,2.2567006933490603,1.1750631855722147,1.0816375077768456,0.02122449968152502,0.011051588844481104,0.010172910837043917,107.52779903919745,90.3881555506463,0.9298394138970639,17.320123103840647,2.208508138645668,0.020771243800065595,133129431,1.210200562525699,25.627564505551337,0.016964787520142667,-0.0008053057258011436,0.13142901400798673,0.16119030180078764,0.10193411922533598,1,ENERGY,NTPC.NS
2021-09-22,106.75367276432743,108.80992461557264,106.23961143567723,106.5823211669922,11698183,0.0024175772764383208,0.1038155470477311,99.53836936950684,98.70036514282226,101.25581283365388,103.03956604003906,0.07076619641353354,0.07985741504364774,0.05260446965241261,0.03438247328775135,73.47760140206923,2.4311233790248394,1.4262752242627397,1.0048481547620998,0.02280981829262076,0.013381911827835545,0.009427906464785214,108.51316174184011,90.56357699717357,0.8924297914233571,18.03282981061705,2.2343513558777923,0.020963620715081174,144827614,1.6113684261417769,27.59873438835205,0.0169824448997877,0.0,0.13416433108215547,0.3556474732021033,0.1024919330466133,1,ENERGY,NTPC.NS
2021-09-23,106.92500721224413,108.80990051196746,106.79649027438955,108.12448120117188,11053966,0.01446919167545091,0.10653189218614134,100.19378509521485,98.89835403442383,101.90997172579844,104.08053970336914,0.07915357323231609,0.09328898601827773,0.06098038661117822,0.03885396356829074,76.27241819499893,2.663095532876042,1.6736392859854003,0.9894562468906418,0.024629903452865577,0.0154788191110161,0.009151084341849474,109.65332096592903,90.73424922450067,0.9191905509079841,18.882480308982664,2.233867640813325,0.02066014667535916,155881580,1.9597799986379618,29.429106422381277,0.017034078080298796,0.0,0.1505747721800427,-0.05506983434948831,0.11172768282904175,1,ENERGY,NTPC.NS
2021-09-24,108.38152336258764,108.55287493506476,106.19675486196503,106.45378875732422,8598140,-0.015451564948915086,0.08467907848488188,100.81775856018066,99.02875671386718,102.34271620499138,104.91160659790039,0.055903149183576195,0.0749785445142046,0.040169664288549844,0.0146998240655547,67.92209359337716,2.6812168199126205,1.8751547927708445,0.806062027141776,0.02518667349665512,0.0176147304352456,0.007571943061409521,110.2000091407635,91.43550797959783,0.8003559832865517,18.612297505071655,2.2425999574052113,0.0210664174904805,147283440,1.5698139248923686,30.636378621807552,0.017305176852291902,-0.015451564948915093,0.13279659135911956,-0.22216695799498565,0.11468840174782527,1,ENERGY,NTPC.NS
2021-09-27,107.35342047218072,109.49534820277776,106.6680009837318,108.68141174316406,8490460,0.020925727602969735,0.10304351361082831,101.526025390625,99.18954223632812,102.94640149434116,105.92688064575195,0.070478346069478,0.09569425660036512,0.05570870050409815,0.026004080178892552,72.27983555235329,2.8425613505648357,2.068636104329643,0.7739252462351929,0.026154991041912275,0.019033945834438036,0.007121045207474239,111.03629477801903,92.01575600323096,0.8761926219473662,18.734643360267345,2.2996684922658064,0.021159722305598896,155773900,1.8072317320137332,32.028628012874144,0.017605741840412116,0.0,0.15650118425947307,-0.01252363883351515,0.08316907790684382,1,ENERGY,NTPC.NS
2021-09-28,109.23830540128766,114.5074419619168,109.10978844054556,113.05093383789062,35900138,0.040204870590498265,0.13848162824761023,102.38817443847657,99.4452197265625,103.90873790801254,107.30199966430663,0.10414053632552212,0.13681617023662684,0.08798293689190428,0.05357713921054108,78.4608635895031,3.285142886688618,2.3119374608014382,0.9732054258871798,0.029058962851198987,0.02045040569162074,0.008608557159578246,112.75627224840012,92.02007662855301,1.014210012043312,20.25252987815225,2.5515514727291584,0.022569928315567523,191674038,2.8520093085511635,34.348605923726375,0.019062564677967637,0.0,0.2029981647103831,3.2282912822155687,0.035619563806046396,0,ENERGY,NTPC.NS
