Date,Open,High,Low,Close,Volume
2021-06-21,630.0918999385239,642.2749341192816,630.0918999385239,638.9912109375,2932177
2021-06-22,645.3207610794875,647.4623122777601,633.7563613714976,634.6605834960938,4577152
2021-06-23,634.66058193757,639.9430632616783,632.2335022041467,633.185302734375,2631031
2021-06-24,632.1858399675599,638.6580710962265,629.6159672580534,632.7568969726562,3460776
2021-06-25,632.7569145301198,644.7496348094901,632.7569145301198,639.8478393554688,3010243
2021-06-28,642.4653077447143,647.1291532160288,637.2779836413029,643.70263671875,3342385
2021-06-29,640.799632816234,648.6519862818618,640.6568395159076,644.93994140625,2937766
2021-06-30,645.368334887527,650.508080964065,641.7515045082159,642.8936767578125,3768943
2021-07-01,642.4653790656425,652.7448135120336,641.2280499542493,651.1743774414062,4102748
2021-07-02,652.4592758654674,656.2664780587013,645.6063002989872,648.4141235351562,5071894
2021-07-05,651.0315029157701,651.9357249551442,645.8917572870143,647.4146728515625,1600769
2021-07-06,645.3208578954697,650.0798612722799,639.9907973507634,640.7998046875,2682423
2021-07-07,635.8028157840276,649.1280244980641,633.9943713640885,647.319580078125,2576763
2021-07-08,644.3690224399601,648.0810681108337,633.0425717771815,634.755859375,2548016
2021-07-09,634.37515843644,639.8955908071737,632.1860284730996,635.7077026367188,1994075
2021-07-12,636.3738113180121,640.4189635717665,634.2798966259982,636.3262329101562,1555035
2021-07-13,637.9918943957792,656.123683179291,636.7545653045788,650.0797729492188,7744032
2021-07-14,649.080371191755,659.0266981671683,648.1761490861188,652.8875732421875,2663467
2021-07-15,652.9351745873558,655.0291474073155,648.4617004022821,650.0797729492188,1905193
2021-07-16,651.8882961373382,662.120153245931,649.7467446494932,655.409912109375,3479357
2021-07-19,645.3684461431515,658.1701770404736,645.3684461431515,656.0286254882812,1940882
2021-07-20,655.7905436247745,658.2652016841549,641.4183793312727,643.845458984375,2724983
2021-07-22,647.2243531787435,655.0291290563223,642.9888292488415,654.1724853515625,2047831
2021-07-23,653.1256488116206,665.2611076781467,648.7473307567345,660.5496826171875,3956261
2021-07-26,661.6918052972784,671.0194397920396,661.6918052972784,669.49658203125,4715053
2021-07-27,671.0193474266051,671.6856193902261,641.3707388384532,655.124267578125,5327355
2021-07-28,655.124337797411,658.598433205831,640.1334784289626,654.6484375,3332667
2021-07-29,654.648463492193,671.9236682114293,647.8907022379645,669.1158447265625,4397443
2021-07-30,669.0681617404565,745.973629216814,662.5959300689402,736.64599609375,35893710
2021-08-02,747.1633907195061,763.2488423684912,727.2707370795935,737.6453857421875,18661462
2021-08-03,736.6460105905525,765.580711013013,728.3653345994468,756.4910278320312,14678219
2021-08-04,752.8741495858853,759.4415958726858,742.1188162104589,747.877197265625,5796169
2021-08-05,747.6392410507782,756.1102881523226,745.5452684769178,748.2579345703125,5026619
2021-08-06,748.5911499258009,758.0615772364649,743.8797254754408,747.3538208007812,4064324
2021-08-09,751.1134384909544,754.7778474258802,744.3080412194682,750.7802734375,2873586
2021-08-10,751.8748748194328,760.2982866594314,744.4984203731944,755.1109619140625,5656020
2021-08-11,755.7296031747834,756.6814036825601,736.027321045145,741.97607421875,4275776
2021-08-12,742.40447545668,743.5942262186298,735.8846645185146,741.1195678710938,2821380
2021-08-13,731.9346432117463,750.4947544505358,730.649735670995,740.786376953125,4319920
2021-08-16,737.8358334557224,745.2598664840302,733.8858377459783,743.1658935546875,2310304
2021-08-17,745.2597763271556,754.9681528481599,740.6911456388274,746.3543701171875,5686055
2021-08-18,750.0188324128555,753.2549775159143,741.7381560200952,745.1646728515625,4036305
2021-08-20,737.645364944756,746.6398910133856,707.5208568035669,724.4629516601562,6238261
2021-08-23,730.0456724798834,734.8172128228891,716.4944862564786,724.65380859375,2375417
2021-08-24,725.0833429984307,742.404059751637,719.7869442524718,736.1055908203125,2732537
2021-08-25,734.8171877796353,740.5430359961,724.8923609058938,733.9105834960938,2254852
2021-08-26,730.1888020183839,735.8668881186702,724.558361423309,725.7989501953125,1735864
2021-08-27,725.9899405472651,741.4974483144593,723.4610005974603,736.5350341796875,2432862
2021-08-30,733.8629047446071,758.6272107737489,733.0517661848437,751.2313232421875,3617125
2021-08-31,751.4699005899562,764.400763275752,747.8912453311746,757.768310546875,7435465
2021-09-01,758.7225685835159,767.1682293851144,751.0404007838508,752.4718627929688,2811619
2021-09-02,754.1896974349054,759.2952808372239,752.2810811902282,753.855712890625,2679549
2021-09-03,756.7662349722002,760.7743401736533,748.1774630746594,753.3307495117188,2860730
2021-09-06,753.3307863403305,756.8616794737559,744.1216905014433,748.4160766601562,4613445
2021-09-07,746.2690300222561,747.223338244791,731.5726600966788,734.721923828125,3851664
2021-09-08,732.2406289007308,743.3583421020553,728.6619733526238,741.9268798828125,2548562
2021-09-09,736.9167059008699,746.5074903889086,736.2009748458471,740.829345703125,2008287
2021-09-13,740.829374006022,747.2232499911024,736.3918762431537,744.6466064453125,1935832
2021-09-14,748.8455550831934,751.9947600687306,741.7836520581227,745.6963500976562,1996844
2021-09-15,748.8455267127895,749.8475385002702,743.2150860077608,744.9805908203125,1393824
2021-09-16,744.3602928656031,748.7023829247174,742.7379575011148,745.3623046875,1353677
2021-09-17,749.1319546898607,751.8994718337524,731.6204221048866,734.721923828125,4052622
2021-09-20,731.6679745014887,739.3501424543604,717.2578883745165,721.9340209960938,2206369
2021-09-21,721.9340776801499,731.3339891670048,716.7330868856639,729.5685424804688,2123997
2021-09-22,730.0457712169892,738.6345449960127,729.5686171181546,734.9127197265625,1817865
2021-09-23,735.8670185326434,741.6883334119408,731.0954776051944,734.6741333007812,2109768
2021-09-24,733.8628847553757,741.1633645797618,727.1827284572123,735.2466430664062,1777859
2021-09-27,736.2010878333527,739.111716254549,725.3696545905269,728.1848754882812,2862731
2021-09-28,731.6680508024845,754.8577265817052,720.4549303380912,739.6842041015625,4938824
2021-09-29,748.177563632706,782.2940788111106,736.1055426556555,774.2301635742188,18565413
2021-09-30,777.5702352393367,794.8909507089941,769.7448970995345,780.8626098632812,10478553
2021-10-01,774.8982396385325,792.743814195734,768.504363204068,788.8311157226562,5730355
2021-10-04,792.0758196023794,800.5691860267767,788.6880370834707,793.9844360351562,4007435
2021-10-05,790.1670760968922,796.2746709981101,777.7133675250682,783.009765625,2987134
2021-10-06,782.9620937364487,786.34987584842,760.8698378822181,764.01904296875,2910453
2021-10-07,771.1286602835597,788.5924871298922,767.3591315819615,785.6341552734375,4089061
2021-10-08,787.3996068272371,795.7020991238146,781.1966040447652,783.8687133789062,2753935
2021-10-11,788.2584491960301,797.9924029540144,780.4331115377942,794.5091552734375,2988841
2021-10-12,795.4157877798011,804.243137554202,786.0635802086233,791.7894287109375,2407031
2021-10-13,790.1193716852687,808.1080553577792,789.4513443925131,804.05224609375,4113083
2021-10-14,805.3406721763314,811.1619286006916,799.9488078229762,802.8594360351562,2300231
2021-10-18,811.162022012377,812.116330273568,794.1276428486586,797.706298828125,2632795
2021-10-19,798.7559107867903,803.7183247491913,787.9245367287815,789.5468139648438,2029762
2021-10-20,787.3519029214378,796.6564070933842,770.6038070612034,777.6657104492188,2089252
2021-10-21,785.443296204771,791.121441238077,773.0372904917492,781.0057983398438,3155655
2021-10-22,787.3995276906273,789.0695667334477,763.5895890772036,775.4229736328125,1709523
2021-10-25,772.9895374845695,783.7255032829663,759.1997742098048,776.0433349609375,2129988
2021-10-26,779.6697292785083,786.2544785648329,769.458620807599,776.3296508789062,1628608
2021-10-27,778.524543406574,800.1396453665667,778.524543406574,787.3995971679688,3569869
2021-10-28,786.3021915476013,791.2646054487926,766.3571284288372,770.69921875,1647229
2021-10-29,763.4465285966982,779.2403170077728,743.7400417787568,758.6749877929688,4321416
2021-11-01,762.444500124955,776.6636564635702,751.0405062023464,774.7073364257812,1935341
2021-11-02,777.4271521933473,797.8016077530964,746.9846991252825,778.1428833007812,17608860
2021-11-03,782.5327726521605,784.4413891708242,745.648735130441,751.9472045898438,9452138
2021-11-04,760.5835359845765,760.5835359845765,752.4719173448415,759.1043701171875,485870
2021-11-08,761.5378559875488,766.3093964385987,747.2232346343994,763.4464721679688,4280584
2021-11-09,763.4464486274154,774.8981453568266,760.5835244450626,764.7347412109375,3232291
2021-11-10,763.2078724028829,777.7610703449197,760.5835252330074,774.0392456054688,2900645
2021-11-11,771.9875168766299,773.4189789667975,755.9073911159428,758.53173828125,2107377
2021-11-12,767.216001115804,771.6057950341907,759.7246476565081,769.6494750976562,2076523
2021-11-15,771.3672908761793,782.1987236758553,769.7927173256996,773.6576538085938,2109222
2021-11-16,775.1844285407512,780.0991383676379,759.295234226998,761.96728515625,1512946
2021-11-17,763.4465000056304,768.2180406306655,751.4222409290799,755.1917114257812,1662900
2021-11-18,753.9034190957086,758.0546361428239,744.4557453553381,754.5237426757812,3177648
2021-11-22,755.6688990530221,757.72068491146,730.0934518161114,735.5330200195312,2894426
2021-11-23,734.8171390011921,755.573337408044,726.7532249823663,749.3226318359375,2739763
2021-11-24,747.7003050073117,760.5357590335394,740.1135448898783,743.3582153320312,2404041
2021-11-25,740.161312143468,751.2790244026795,738.9684270618505,747.1278076171875,1861259
2021-11-26,739.5888463241649,762.3968353351531,727.1828398696952,732.2406616210938,5432649
2021-11-29,737.6801678932075,739.5887841102663,714.8244770446601,716.7330932617188,4664270
2021-11-30,716.6853263412874,726.8487300999225,711.9614899711281,719.16650390625,5505266
2021-12-01,722.172653690107,728.3756563316474,706.5219775729137,711.2935180664062,3687799
2021-12-02,718.5939440380301,735.5329115103742,712.009195355879,731.238525390625,4896650
2021-12-03,736.6304812221532,736.6304812221532,714.6813938633721,717.4488525390625,3135454
2021-12-06,716.8762171049491,718.1645096708498,700.1758262696529,703.4682006835938,2577704
2021-12-07,707.237757963184,716.6854320976306,701.4165014537397,709.718994140625,2583462
2021-12-08,715.9219548900775,728.6142410881863,713.2021418321184,722.9360961914062,2530785
2021-12-09,723.5563566705023,731.7633823922548,721.6000368672595,725.0355224609375,2604449
2021-12-10,719.7392315504429,739.5888297844197,719.7392315504429,726.5625,2950388
2021-12-13,728.9481951447416,738.0141217994659,724.3198243090245,727.7553100585938,2491218
2021-12-14,722.649820059105,733.6243633812306,719.1665721409357,721.504638671875,3224172
2021-12-15,718.1168637834805,743.262859568922,711.2458336368811,739.6842041015625,6231786
2021-12-16,750.5632314068729,750.5632314068729,725.2740697637932,729.520751953125,6186549
2021-12-17,727.1827329605,737.0597979639861,719.0711145482109,733.815185546875,7171030
2021-12-20,732.9085760564985,739.3024515854262,718.6416591832141,729.0436401367188,7474026
2021-12-21,729.1390350976809,748.129788100116,729.1390350976809,742.9765014648438,5599344
2021-12-22,749.131938491869,764.4008697222766,741.9746269776156,761.060791015625,5871235
2021-12-23,765.2117926284649,767.2158742351749,753.9032669231511,756.2413330078125,4277384
2021-12-24,757.1480140420814,758.4840103358215,742.0699005761566,749.5135498046875,3076272
2021-12-27,748.1776117721225,760.2018715199207,745.4578567625618,757.8161010742188,3598487
2021-12-28,759.6292449986139,782.4372318090445,757.9115020737653,777.8565063476562,5477769
