Date,Open,High,Low,Close,Volume
2021-06-21,680.8172701219368,695.0034240796476,679.7224577977161,693.5591430664062,7260472
2021-06-22,697.4259308909948,702.5506371300067,689.5059303397944,691.2763061523438,14366824
2021-06-23,694.1647691190624,697.7986745512052,688.8536984376266,692.0682983398438,7844868
2021-06-24,694.1647023307831,705.0896207031966,693.2329376296681,701.7352905273438,14785024
2021-06-25,703.9948688755924,709.0729983058726,702.0847624487187,705.8583984375,10383176
2021-06-28,708.1411637351097,709.5388107687974,701.1529285666711,702.713623046875,9356786
2021-06-29,705.1233878844295,705.6848435152247,698.1751031497531,702.8073120117188,10971692
2021-06-30,700.912379041068,706.0592656695404,699.0875623585721,700.8656005859375,9679022
2021-07-01,702.7838314781875,702.7838314781875,693.8937563795953,695.6483764648438,16911442
2021-07-02,694.8295686879264,696.8181381606023,691.0863790923012,692.67724609375,14827036
2021-07-05,697.1455516360746,703.9534996538164,694.6189446884697,699.718994140625,7373882
2021-07-06,700.4443484394454,720.5639923825959,699.9764497430932,718.0841064453125,17669032
2021-07-07,717.7567568039035,723.0673967428644,714.8089715271229,720.3302001953125,9629190
2021-07-08,713.5455269010719,719.4878176227463,708.1412739982538,711.4165649414062,8420922
2021-07-09,707.7201673699005,709.3343949603653,700.6782694281974,702.7838134765625,10695842
2021-07-12,702.7839231510329,702.7839231510329,694.361745643231,695.7654418945312,14458978
2021-07-13,700.023205629554,704.7021924422862,694.4084214542754,702.713623046875,18178142
2021-07-14,700.6783341056623,705.2871250803108,697.683770870483,701.4503784179688,9788494
2021-07-15,704.1876425939753,714.3644407510643,701.684395620024,711.5336303710938,10438802
2021-07-16,714.9258244288939,715.8616218663434,710.6445968457965,712.3056030273438,5170628
2021-07-19,695.7653709427182,696.6309721194395,685.9394981856252,688.2789916992188,25111600
2021-07-20,674.7099519255372,680.3247365462768,671.9727558462353,675.248046875,24174250
2021-07-22,681.3073105627461,687.1092660782373,676.113646226117,677.8448486328125,13207114
2021-07-23,679.1549042863835,681.938878463885,671.5749688488506,675.060791015625,13126684
2021-07-26,669.0951591045279,675.645741081775,668.2061401271644,671.22412109375,13167166
2021-07-27,671.9493846985216,678.4064103071216,671.9493846985216,673.6572265625,22401430
2021-07-28,671.4580955262957,673.1658801980516,656.9298171089981,663.1528930664062,20670342
2021-07-29,668.2763996793336,669.0718047196076,661.2813361088645,663.597412109375,13702230
2021-07-30,663.9481988242158,669.9139067417696,658.7778957823883,667.4340209960938,11655488
2021-08-02,671.4346657200673,671.4346657200673,662.6615646871396,665.6561279296875,13258786
2021-08-03,659.7372352838776,673.7274192851925,659.7372352838776,671.2943115234375,12033120
2021-08-04,674.2420380634766,689.9166447776518,673.7741393555907,685.6119995117188,22053948
2021-08-05,686.4541971765548,705.1467852148428,681.915602462393,694.7593994140625,18822408
2021-08-06,694.151190555678,701.848101893155,689.6827347936737,698.4090576171875,13339270
2021-08-09,698.1049668306257,705.2872015472958,690.6185864892784,703.6729736328125,10998048
2021-08-10,696.7011077294679,711.0889915862048,696.7011077294679,705.4274291992188,14838346
2021-08-11,708.8198440384862,710.6680212967121,697.6604700186167,699.4852294921875,12585786
2021-08-12,700.4443471096191,705.4040618582296,696.8415500011622,702.5031127929688,8597674
2021-08-13,702.4095267761425,716.3529313032537,702.3159698799373,714.1069946289062,16658428
2021-08-16,714.0837058786648,718.2245984922649,711.884547430942,716.1658325195312,6252778
2021-08-17,709.8959273107525,713.0776615079304,704.3279781405072,708.7028198242188,8282666
2021-08-18,728.3778752099084,732.4252103424661,705.7549847439424,707.9307250976562,22985932
2021-08-20,695.3209025897706,711.112484091962,695.3209025897706,708.7495727539062,13150406
2021-08-23,715.8148667910151,717.3589554598426,705.8954364767717,713.3583984375,10843054
2021-08-24,715.8849845251787,732.0274890781974,714.691820037688,729.3838500976562,18381314
2021-08-25,726.2256192151633,732.1679674526881,724.3072458142872,728.7055053710938,7727974
2021-08-26,725.2429550875793,735.0688273823142,722.1781958823681,727.4888916015625,11119002
2021-08-27,726.1788857336068,729.2904239546797,723.0205690591855,724.517822265625,6382138
2021-08-30,727.8632353130765,734.6009882849862,725.9916404384651,733.7821655273438,9049166
2021-08-31,731.559720298122,740.8474993755592,730.9514290559877,739.9351196289062,12062576
2021-09-01,736.9405133137502,747.702184301824,736.7065639444443,738.85888671875,12422558
2021-09-02,736.5193258393732,744.8947239198199,735.185825979282,743.4910278320312,9618524
2021-09-03,742.1341717446589,747.7021781113503,733.8056085362491,737.4318237304688,10735334
2021-09-06,739.2565458922177,739.724444603404,730.8343690908638,732.5889892578125,7876896
2021-09-07,731.0917446980607,740.2157696718924,727.6760612202143,734.2500610351562,7245496
2021-09-08,735.5133365404894,739.5138932608036,732.5421912271912,737.5955200195312,6724080
2021-09-09,736.472648615316,739.0226740119963,730.3899647322161,733.9459838867188,8250948
2021-09-13,730.8578900870481,741.1516631868657,726.9509467202,727.8399658203125,8959164
