Date,Open,High,Low,Close,Volume
2021-06-21,94.3910601987677,98.72512841046692,94.2243677132834,98.35006713867188,34597018
2021-06-22,98.76680540168859,99.10019673389837,97.47491637396718,98.60011291503906,16712010
2021-06-23,99.05851928157898,99.05851928157898,97.47491524116928,97.72496032714844,12590251
2021-06-24,97.6832844789132,98.76680471129336,96.43307176104872,98.35006713867188,14046692
2021-06-25,99.26688784054292,99.26688784054292,96.43307109452145,96.72479248046875,12768348
2021-06-28,97.43323464461214,98.22503339877431,96.68310582761589,96.8081283569336,10709748
2021-06-29,96.89148011683095,98.80847538528722,96.1830275555007,98.01667022705078,33488455
2021-06-30,98.2250310007531,98.72511474690513,96.80812599350406,97.01649475097656,16739618
2021-07-01,97.34989633341901,98.18337145148284,96.4330686164204,97.80830383300781,12479506
2021-07-02,97.97501065344848,99.22522343239213,97.51659675760472,97.93333435058594,17215972
2021-07-05,98.2667285876332,99.26689629664735,97.72496842903753,98.85015869140625,16409169
2021-07-06,98.43341853018296,99.14187116891448,97.55827339724793,98.05835723876953,14979094
2021-07-07,97.55826999149313,98.51676133806903,97.39157114419802,97.89165496826172,14545289
2021-07-08,97.80830872406958,98.93349891794058,97.68328617832594,97.89165496826172,12037089
2021-07-09,97.51658985243922,98.68345630194284,96.89148350723129,98.1833724975586,9585144
2021-07-12,98.35005915451289,98.97516546269834,97.6416066103514,98.22503662109375,7651672
2021-07-13,98.47507352036556,101.68395103112316,98.4333972263791,99.93365478515625,30663035
2021-07-14,99.97535288196798,100.80882812519876,99.85033668261252,100.64213562011719,9539611
2021-07-15,100.64212058603388,101.01718184589589,99.35023160844605,100.26705932617188,11278872
2021-07-16,100.14204295159423,100.68380308389973,98.60011515881001,99.26689147949219,17198632
2021-07-19,99.26688829386462,101.55894493790768,98.76680447967372,101.18388366699219,14364285
2021-07-20,101.68396747591281,101.68396747591281,98.51675938801682,98.72512817382812,11360716
2021-07-22,98.97517371274125,99.76697255887889,98.80848122689461,99.35023498535156,9520328
2021-07-23,99.51692879292033,100.10035882276317,98.60010744934854,98.76679992675781,10442400
2021-07-26,98.5167601793222,100.01701799277818,98.39174399395984,99.47525787353516,5370055
2021-07-27,99.4335774198295,99.68361612303232,98.51674976468894,99.05850982666016,5280342
2021-07-28,99.64196374535086,99.64196374535086,96.51643171267249,97.34990692138672,11010096
2021-07-29,98.10001103577804,98.55842485775018,96.05799970279669,97.30821228027344,11897018
2021-07-30,97.47490272801217,99.97532783117359,96.89147274750512,98.5167465209961,14546264
2021-08-02,98.85013799463506,98.97516052181301,97.51657920885998,98.14168548583984,11742555
2021-08-03,98.76680987750103,98.76680987750103,97.09985949982169,98.05835723876953,21122697
