Date,Open,High,Low,Close,Volume
2021-06-21,1022.3552105036856,1027.200495861523,1013.0522862752579,1023.7119140625,2077445
2021-06-22,1024.3903122092045,1031.0768303503621,1017.6069120095311,1028.8189697265625,2134275
2021-06-23,1031.4644421900161,1036.8814384737996,1024.7197240647029,1027.0745849609375,2055715
2021-06-24,1027.006789338836,1030.0980247897442,1017.5196822225477,1022.868896484375,1830910
2021-06-25,1022.7429801752837,1034.177784021186,1020.8048657987124,1029.0030517578125,2320365
2021-06-28,1032.821156395826,1050.4482491498861,1029.632920522826,1047.4053955078125,2964815
2021-06-29,1048.7136727581867,1057.2317235480987,1042.7055653309617,1052.9969482421875,2881305
2021-06-30,1054.1405485482396,1059.9160920396657,1047.5509117767053,1051.0491943359375,2340440
2021-07-01,1051.6208860567563,1081.467896835044,1048.985078712884,1077.3009033203125,4157750
2021-07-02,1081.4677743640088,1085.3440029459587,1068.191738788074,1080.6343994140625,2858690
2021-07-05,1080.7313610122158,1084.5687897369874,1072.155228302067,1073.308349609375,1486705
2021-07-06,1073.6765466015188,1077.8241396886676,1068.6762967642653,1073.6087646484375,890540
2021-07-07,1071.5835032691916,1088.1737578663667,1068.879795816818,1077.9986572265625,2692540
2021-07-08,1073.7153885410992,1083.0183140972724,1056.1948767720876,1059.5186767578125,2255835
2021-07-09,1060.7354579747912,1074.8027353258929,1054.690004683089,1063.13037109375,2304980
2021-07-12,1070.8405696288758,1070.860058825614,1059.177949092971,1069.750244140625,913295
2021-07-13,1069.750291382369,1077.480016125171,1057.0363231902222,1058.6134033203125,1852410
2021-07-14,1058.6133580355422,1062.8578436505559,1045.0620679457572,1049.6083984375,2506775
2021-07-15,1053.336836123208,1058.8857904054998,1045.7823960725532,1050.1534423828125,1518410
2021-07-16,1050.0268707151572,1061.1248980028656,1048.24539187857,1052.6651611328125,2189520
2021-07-19,1051.0004455840137,1060.1514552830631,1047.9047530619666,1055.1573486328125,1204290
2021-07-20,1058.3990660020322,1058.3990660020322,1036.319945744941,1040.496337890625,1322140
2021-07-22,1050.2216392548348,1050.2216392548348,1037.0890113198743,1048.3719482421875,929240
2021-07-23,1047.7880021492351,1057.6204213268313,1043.6213542419014,1055.70263671875,1533805
2021-07-26,1055.0891868015942,1060.5408138738242,1051.350826377873,1053.5802001953125,934695
2021-07-27,1058.7885306300414,1060.1417226125811,930.6747499116137,943.0090942382812,29369105
2021-07-28,948.1881408836781,949.1421608100459,908.5760523054523,921.2803344726562,16190650
2021-07-29,924.8337180155362,927.7542455461116,907.310552832084,909.7735595703125,5434680
2021-07-30,912.1780574905782,935.5422766792376,910.7372829877945,917.2792358398438,6866000
2021-08-02,922.6919646847526,924.9310238562841,912.6843214747233,915.400390625,3781730
2021-08-03,920.6280773164417,920.8325356177469,913.4825538063135,919.3236083984375,2991305
2021-08-04,920.0828859435912,936.5157237711248,920.0828859435912,928.4940185546875,5520990
2021-08-05,933.4004754863251,936.3210026683338,923.2760169063282,931.1224975585938,2969750
2021-08-06,934.2572426649443,935.7856591421897,926.0603123580039,931.9013671875,1998185
2021-08-09,933.5953322324585,941.1497732077096,926.6444622138426,938.1708374023438,2717725
2021-08-10,942.1620933560645,946.0269553734313,921.6308197492249,928.6790161132812,3083355
2021-08-11,927.7542642348908,928.1339470819023,913.1516262878569,923.8309936523438,2633925
2021-08-12,924.7168847291335,925.4761909756664,913.2489183150304,918.291748046875,3107090
2021-08-13,919.4014472816937,922.0688527078892,901.858853709909,905.7918090820312,3969475
2021-08-16,903.4164991014594,912.4993561875192,897.3807304350128,907.534423828125,2096145
2021-08-17,908.284031693874,918.8368969628505,907.5344106388613,915.1959228515625,2130070
2021-08-18,915.0985631758258,925.816907981225,910.2310176270182,912.5771484375,2768780
2021-08-20,907.2910745128117,907.2910745128117,877.7158606117921,887.0615844726562,4134540
2021-08-23,895.4336746001558,895.4336746001558,876.1582059528492,879.0494995117188,2837575
2021-08-24,886.2826476537521,894.791107097583,865.5858360995676,893.175048828125,3084680
2021-08-25,889.7872762503205,894.5769241636968,880.7044201302537,885.6887817382812,2220705
2021-08-26,885.6888251134234,886.8473033223135,873.5102761505715,876.8396606445312,2408595
2021-08-27,877.3264420815154,897.7311554707558,877.3264420815154,895.7354736328125,2816975
2021-08-30,899.3277884271258,915.0986493744707,891.3547456904189,910.7860107421875,3141835
2021-08-31,910.7957121278642,919.3333470151798,905.460841552533,915.8871459960938,3227635
2021-09-01,922.6920402331095,931.5412653154781,912.5675798490388,927.4525146484375,2814755
2021-09-02,936.7104746522674,954.8956176410902,936.5157609472085,946.1924438476562,6299320
2021-09-03,949.4050361157177,955.8399172160265,946.6987116270312,953.7566528320312,2156575
2021-09-06,961.8269855483893,962.4694754068381,948.4801544696827,957.1444091796875,3080995
2021-09-07,956.9595071374786,959.091494580976,945.3844689301275,953.54248046875,2101070
2021-09-08,956.9594619466379,961.8270075313105,946.503983537686,956.2390747070312,2500145
2021-09-09,951.1184125925979,958.4099864125087,949.5802515420745,956.3850708007812,1812055
2021-09-13,959.6658943426988,963.228911746817,948.8014987740607,960.1526489257812,1493265
2021-09-14,963.7545592361083,971.3674078397812,958.6631254486423,960.0260620117188,1549905
2021-09-15,961.2429936799566,968.6416397235965,957.7188951813597,966.2273559570312,1601600
2021-09-16,969.8097653310572,972.8276197364888,957.2612189265856,960.2596435546875,1482575
2021-09-17,960.464067403248,965.282949397683,948.0129072348676,951.03076171875,2274150
2021-09-20,949.1713943311231,951.2254843189803,924.4832172476775,929.6914672851562,1660330
2021-09-21,928.4842999030459,947.0296362900615,923.9087952701954,945.0144653320312,1701950
2021-09-22,945.1215559931906,949.9112039010627,936.9148223810694,943.5931396484375,1253645
2021-09-23,947.594383187072,947.9253430385048,928.7277702702573,934.0431518554688,2800365
2021-09-24,935.7369686395855,938.6769257480581,930.2950265693397,932.6898803710938,1258075
2021-09-27,934.0431243085038,935.6688679760066,921.5237512958516,932.9430541992188,1130285
2021-09-28,936.4963518572321,945.1021992434037,925.826729159403,941.023193359375,1527230
2021-09-29,940.9938765560643,958.4976106577991,932.9429966670184,950.339599609375,3275350
2021-09-30,952.0724735882611,970.5886369090427,947.31205893223,950.28125,3880075
2021-10-01,944.887875258566,967.6680111598207,944.7418845496999,964.9129638671875,1710665
2021-10-04,964.7475472374321,988.5011937621548,963.77403810803,981.8228759765625,3801765
2021-10-05,980.7325431352621,983.244213307364,967.66806735398,980.2457885742188,1774235
2021-10-06,976.9164779405123,981.7256157442753,955.3629700860998,965.0591430664062,2646320
2021-10-07,968.8168278678555,971.5426416016697,950.7193260603865,952.3060913085938,1719870
2021-10-08,955.3338046159814,963.1218782546462,938.6575871837276,944.148193359375,1741550
