Date,Open,High,Low,Close,Volume
2021-06-21,1300.3619509541468,1311.5104415545813,1292.6973503763622,1306.7200927734375,5454052
2021-06-22,1314.90729486806,1325.141222942779,1308.287924356051,1316.7799072265625,6427862
2021-06-23,1328.2332451261002,1328.2332451261002,1305.2831378595408,1309.2025146484375,5529809
2021-06-24,1321.2653858939264,1366.3382162960427,1316.2137024706592,1358.0203857421875,10785137
2021-06-25,1369.168863834137,1374.3946991922826,1343.9106596031002,1371.0849609375,9780240
2021-06-28,1369.9524330884065,1376.2669826374733,1359.239430635836,1368.994384765625,5019178
2021-06-29,1359.5881210099008,1370.605944791992,1358.020327926008,1361.3736572265625,5913567
2021-06-30,1369.212243234457,1385.7171281600788,1369.212243234457,1376.833251953125,6058722
2021-07-01,1373.3928839350976,1373.3928839350976,1357.8896381461875,1359.0654296875,4814317
2021-07-02,1357.8026718078984,1366.9478839702683,1343.5622912761874,1365.5108642578125,5166064
2021-07-05,1366.686336195417,1380.4912272034776,1359.6314811563325,1375.2218017578125,4058338
2021-07-06,1370.6493623265098,1382.0155958269174,1356.1912402845298,1360.6331787109375,4089574
2021-07-07,1363.986484620662,1367.9058607513202,1345.3476524242224,1362.7235107421875,4797120
2021-07-08,1365.6847894641999,1372.6525690022825,1349.1363130612535,1359.3702392578125,3326813
2021-07-09,1355.2331885032247,1367.3397273251671,1350.8783260723017,1361.242919921875,3436594
2021-07-12,1367.9059052074665,1374.3946078178155,1335.854074613799,1348.134765625,4588982
2021-07-13,1355.581708354052,1355.581708354052,1338.0751812303984,1345.6090087890625,4456160
2021-07-14,1353.4912324038655,1378.5752823277203,1339.6427487234016,1373.4365234375,5657716
2021-07-15,1356.8879621568644,1390.8122955822987,1355.2330932854072,1376.833251953125,10021355
2021-07-16,1370.6928663714386,1371.4767628250784,1349.6588608514694,1354.7540283203125,6265593
2021-07-19,1345.3911156206077,1352.533153580218,1339.1637475912771,1342.7781982421875,5669162
2021-07-20,1339.816976921609,1356.7137575793088,1339.5556426558176,1350.0509033203125,5069939
2021-07-22,1359.936562140339,1387.3286063361954,1359.936562140339,1385.0205078125,7854575
2021-07-23,1383.5832745741461,1392.2494075892132,1380.5348711168035,1385.238037109375,4179719
2021-07-26,1388.4171860985402,1403.7027953972172,1388.4171860985402,1396.9527587890625,4586710
2021-07-27,1397.9109398244527,1401.6561643095713,1391.7270559963727,1395.777099609375,5892859
2021-07-28,1397.9979854150688,1400.1754167381625,1380.9269451059924,1398.4334716796875,4686788
2021-07-29,1393.643092143495,1410.9754663584183,1393.643092143495,1408.362548828125,4660873
2021-07-30,1402.2655636048103,1413.9366150254957,1398.9123411297298,1402.7010498046875,6234257
2021-08-02,1417.4642058801662,1423.8223478971256,1410.278682485059,1421.0352783203125,5553389
2021-08-03,1434.4918563493748,1444.6387082912352,1424.5627475551084,1441.6337890625,5513668
2021-08-04,1453.7401991220645,1463.146744783546,1427.5675389174712,1436.451416015625,6740391
2021-08-05,1436.6692958051754,1451.0403436262031,1434.5354554748603,1440.19677734375,5420536
2021-08-06,1443.201464252009,1446.380535210929,1431.8788215028985,1437.27880859375,3754855
2021-08-09,1446.6853193592076,1452.3030494440573,1433.9691421507919,1448.6885986328125,5018477
2021-08-10,1452.7822488331904,1463.2339196881055,1446.7290319910098,1460.8387451171875,6846517
2021-08-11,1458.7046793150253,1466.7175832036262,1452.7820242183186,1461.099853515625,4899639
2021-08-12,1462.4934728122273,1477.6048241977232,1458.0079432401938,1471.5950927734375,5659579
2021-08-13,1478.0404344197511,1500.25023470125,1473.075933355373,1491.2791748046875,5612790
2021-08-16,1487.3597412491697,1498.0291547007535,1472.030646043933,1484.485595703125,4564109
2021-08-17,1484.0501084300226,1523.2438721030503,1468.9387563667328,1516.9293212890625,9510390
2021-08-18,1505.9115681210037,1528.9923411431014,1504.1696229872607,1509.787353515625,6686090
2021-08-20,1494.6758198585792,1519.8469452589354,1494.6758198585792,1509.3516845703125,6206972
2021-08-23,1511.790524868996,1526.9454677131089,1508.5243779767254,1514.4034423828125,6189051
2021-08-24,1524.2018576309072,1530.298665061431,1491.7145412231635,1498.81298828125,7602939
2021-08-25,1496.3306025914594,1521.5017265416352,1496.3306025914594,1511.6162109375,6153253
2021-08-26,1510.2663441886914,1520.7180143906892,1498.0727289530273,1504.7791748046875,5302248
2021-08-27,1502.4274600331892,1504.7790430948553,1485.1821631813789,1488.3177490234375,6698514
2021-08-30,1483.3098187310713,1496.8969690174113,1472.2919948958422,1478.9549560546875,6559667
2021-08-31,1480.783933076624,1493.7178535768544,1468.3289836646177,1486.27099609375,12255438
2021-09-01,1488.9275478953632,1488.9275478953632,1457.267717526702,1461.274169921875,7801974
2021-09-02,1460.9256195979472,1475.688666436114,1448.122367094647,1471.1595458984375,6830050
2021-09-03,1477.2126647516834,1485.835205774041,1467.0658158299723,1481.2191162109375,5339139
2021-09-06,1485.1389236872342,1508.5245163164989,1480.0872401693016,1507.1309814453125,4876026
2021-09-07,1506.7823763845429,1511.0501627608223,1484.13709211518,1486.4451904296875,3520341
2021-09-08,1481.3937848238409,1481.3937848238409,1465.8033533949595,1474.7744140625,4584896
2021-09-09,1468.3727788082772,1476.211532481626,1465.1066314443817,1473.3372802734375,3331674
2021-09-13,1465.8468336141766,1481.9598261405356,1459.0532050480786,1473.5985107421875,4662374
2021-09-14,1477.1257989130531,1477.1257989130531,1462.0144469944478,1468.59033203125,4945167
2021-09-15,1474.7743181658348,1493.8050477371864,1472.1178092741352,1490.6259765625,4062344
2021-09-16,1493.891966210481,1497.4194473085083,1473.2063696575788,1482.6129150390625,3246568
2021-09-17,1478.0405512615182,1496.3309764686437,1467.1098022407282,1473.0760498046875,7454864
2021-09-20,1467.5885506094764,1487.3595823241576,1461.4481524246728,1470.07080078125,5660743
2021-09-21,1480.6532560868934,1503.9517705576725,1467.2838494209095,1496.72265625,4672222
2021-09-22,1495.4597566485802,1514.5340753328271,1492.0194578610053,1495.3726806640625,4553892
2021-09-23,1508.5244539217945,1519.8470970516926,1499.030831879671,1517.7132568359375,3826090
