Date,Open,High,Low,Close,Volume,DailyReturn,Momentum_10_Pct,SMA_20,SMA_50,EMA_20,RollingMean_10,Price_to_SMA20,Price_to_SMA50,Price_to_EMA20,Price_to_RollingMean10,RSI_14,MACD,MACD_Signal,MACD_Diff,MACD_Norm,MACD_Signal_Norm,MACD_Diff_Norm,BB_High,BB_Low,BB_PctB,BB_Width,ATR_14,ATR_Pct,OBV,OBV_Zscore,ADX_14,Volatility_20,Dist_From_52w_High,Dist_From_52w_Low,VolumeChange,FutureReturn,Target,Sector
2021-09-15,124.4513917145463,127.34670117150652,123.91228364749831,126.28800962744135,23288527,0.013938395717262742,0.03705988855578357,121.51829626068138,112.13799675844126,120.79656243276496,123.08824303093643,0.039250989468515574,0.12618392764301767,0.04546029360506787,0.025995712650644487,74.96291425698348,3.410638880580265,3.5625823571924147,-0.15194347661214946,0.027006830582269,0.02820998104018178,-0.0012031504579127787,125.71531642894531,117.32127609241745,1.0682261670823625,6.907634977469522,2.527558295105735,0.020014238109874502,544043433,1.8349825519065601,58.2844540013357,0.011221381233844209,0.0,0.27682046582668457,0.08787701363403055,-0.03740638669913938,0,IT
2021-09-16,126.68374912562776,127.33768308011228,124.45513410696358,125.0960258135572,20925296,-0.009438614302344162,0.03888059592193738,121.81661757464644,112.61386851591442,121.20603513569755,123.55642080326076,0.02692086107957481,0.11084032066511273,0.03209403453800452,0.012460744656467071,69.24388029310528,3.3465932415539186,3.5193845340647156,-0.17279129251079706,0.02675219472233013,0.028133463962396354,-0.0013812692400662252,126.13840553889084,117.49482961040205,0.8794041107572155,7.095563889870937,2.552914772108804,0.020407640894313153,523118137,1.6496603985715972,58.76081042926011,0.010357164082766044,-0.0094386143023442,0.26476904991640704,-0.10147619040053502,-0.04621261307425447,0,IT
2021-09-17,125.3493927717762,126.62667566376597,123.74735452923356,124.458026772616,32426377,-0.005100074417168754,0.021377378195944763,122.10642483943548,113.1039686390597,121.51574862492788,123.81691084001277,0.01925862571337067,0.10038602774222416,0.024213142584257108,0.0051779351322343015,66.32711378533867,3.2073827092325047,3.4569841690982734,-0.24960145986576876,0.025770798335830698,0.027776305464123748,-0.002005507128293051,126.31912406271825,117.89372561615271,0.7791086911906352,6.900045151305152,2.5762295122819183,0.02069958506564364,490691760,1.4193082428140542,58.50945431813763,0.010398726621756093,-0.014490551084176084,0.2583186336413015,0.5496257257245012,-0.01695618239261235,0,IT
2021-09-20,123.65017963818228,126.6656955543773,122.96103556844255,124.1559866284357,24735636,-0.0024268434267572525,0.015214203206524335,122.42919402721925,113.5862035957972,121.76719986335719,124.00297348609328,0.014104418598333224,0.0930551660151584,0.01961765375042801,0.0012339473646538757,64.93263276970617,3.0376688879722025,3.3731211128730596,-0.33545222490085713,0.024466551879315332,0.02716841293338413,-0.0027018610540688,126.20914140998734,118.64924664445117,0.7284148992507802,6.174911813807584,2.6568316889714056,0.021399142813165854,465956124,1.243549682835502,57.54636913631656,0.010170951813955867,-0.01688222821228457,0.255264891336483,-0.23717546366650832,-0.020589830415021628,0,IT
2021-09-21,124.86750805885326,126.68373654190036,123.70961065820096,126.05941708447702,19966755,0.01533095992976774,0.010085043989648934,122.74008551123066,114.10443924811922,122.17598245584479,124.12883563742116,0.027043582049180115,0.1047722412478782,0.031785581343990676,0.015553045649240316,69.31143311043907,3.021925515808917,3.302881993460231,-0.28095647765131426,0.023972231394532105,0.026200993704792792,-0.0022287623102606848,126.63854038966818,118.84163063279314,0.9257239953713059,6.352374388855729,2.679495560023405,0.021255814297695644,485922879,1.3033356906713671,56.658449891636785,0.009960009169440284,-0.0018100890467646132,0.27450930708680676,-0.1927939512046507,-0.03271162911991217,0,IT
2021-09-22,126.14366522712882,128.67049686796864,125.6550203993382,127.3847454739486,26394386,0.010513521481567922,0.036121037088487906,123.09262172703521,114.66173868691803,122.67205512423563,124.57292169986631,0.03486905784191863,0.11096122327056746,0.03841698376162528,0.022571709290537534,71.93884795393339,3.0808772693618067,3.2584810486405464,-0.17760377927873972,0.024185606038612178,0.02557983718157946,-0.0013942311429672824,127.31844323352823,118.86680022054219,1.007844893628197,6.866084168495519,2.7034941963524792,0.021223060785605367,512317265,1.3908479328788055,56.466834389220985,0.010113551417314041,0.0,0.28790888806532217,0.32191665596137176,-0.03877060012312809,0,IT
2021-09-23,128.2640870873219,128.95444177529745,127.17610361102524,128.41193416304384,17345142,0.008063671087723101,0.05205421014051037,123.47495663101071,115.24251254622655,123.21871027078879,125.20828646919506,0.03998363446918751,0.11427572452079882,0.04214639059962799,0.025586546898690887,73.81036142343912,3.17389580624004,3.2415640001604453,-0.06766819392040535,0.024716517408811582,0.02524347928631502,-0.0005269618775034372,128.14919663995406,118.80071662206737,1.0281048387103657,7.571154728827673,2.63741162263246,0.020538679989694376,529662407,1.427568900578198,56.36860831081013,0.010178903261078722,0.0,0.2982941617296361,-0.3428473009374039,-0.034778464524051964,0,IT
2021-09-24,129.3776284483194,131.91704138630038,128.45881343526875,129.271799348764,46398252,0.006696146984503715,0.05569738706520777,123.90628048972121,115.8497846016631,123.79519494488167,125.89030970172004,0.04330304192682055,0.11585705397080392,0.04423923243806627,0.02686060313185301,75.29569797624691,3.279197058709329,3.2490906118702223,0.03010644683910657,0.025366685350006943,0.025133792739315555,0.0002328926106913853,129.02718562888126,118.78537535056117,1.0238838362784897,8.2657717089407,2.6993898798198943,0.020881506201806448,576060659,1.6049317210585468,56.964161125267786,0.010160431711762662,0.0,0.30698773026570086,1.6749998356888631,-0.04166308340509461,0,IT
2021-09-27,129.88927391764256,130.00676386649675,124.83271807070788,125.394863553776,33898919,-0.029990576556673143,0.017607329440884056,124.13906994647145,116.32108540030289,123.94754433620494,126.10727636547226,0.01011602235981024,0.07800630575485923,0.011676868834490595,-0.005649260155548896,59.037680774506626,3.015057041428861,3.20228389778195,-0.18722685635308922,0.024044501951516088,0.025537600241565237,-0.0014930982900491483,129.08314142331366,119.19499846962924,0.6269999445989636,7.9653754115832935,2.876151016674821,0.0229367530308877,542161740,1.3790064628196204,54.92785919536629,0.012625825343344109,-0.029990576556673174,0.26779041468253484,-0.2693923253832925,-0.01450327623910207,0,IT
2021-09-28,125.52592231891374,125.53751450135525,121.64070653351098,122.54983763730456,37603186,-0.022688536323111408,-0.016074557387122268,124.2720053496864,116.69126733365889,123.81442941250015,125.90706461033642,-0.01385805039144461,0.05020573036450182,-0.0102136058066582,-0.026664325654974008,50.43198855432384,2.546796475676601,3.0711864133608806,-0.5243899376842798,0.020781720521034358,0.025060713849742396,-0.004278993328708041,128.88386916658408,119.66014153278871,0.3132894009064318,7.422208733045636,2.949055084615496,0.024064128859504864,504558554,1.1476052037328193,51.45306592436638,0.013656896776182524,-0.05199867059422742,0.23902610580891773,0.10927389749507932,-0.0039662038546947,0,IT
2021-09-29,121.45310857857294,123.7257613182206,120.31399654905454,122.62764302820356,40548766,0.0006348877517836637,-0.028984276575710788,124.31463549067453,117.08705177213542,123.70140213780523,125.54102795041265,-0.013570344761196784,0.04732027301234609,-0.008680250110710053,-0.023206635868553205,50.64387623696231,2.157109038242396,2.888370938337184,-0.731261900094788,0.0175907241220177,0.023553995388078015,-0.005963271266060316,128.84849003790808,119.78078094344097,0.3139560450279197,7.294160545680335,2.982105776369108,0.024318381261582617,545107320,1.3097167548681186,47.873738593310556,0.013221997346719012,-0.05139679616151307,0.23981274830763602,0.07833325612356368,0.019924992589615078,0,IT
2021-09-30,122.84540625012376,123.42358191611068,121.1663202833427,121.7361293212884,28640713,-0.007270087599336117,-0.02685853903365709,124.38072955222326,117.47815899901751,123.51423329813696,125.20503830118578,-0.021262137957025584,0.03624478250724472,-0.014395943927827282,-0.02770582579554648,48.10635499861309,1.756098026159762,2.6619163559017,-0.9058183297419378,0.014425446545331119,0.021866280542535713,-0.007440833997204594,128.71956554752387,120.04189355692264,0.19524081645408833,6.9767013120450985,2.930331194683313,0.024071171073211346,516466607,1.1260740119359631,44.55007750018729,0.013069542007618661,-0.05829322455042979,0.2307992010206658,-0.29367238943843565,0.02799471258067014,0,IT
2021-10-01,121.44336820233154,122.36238501216394,120.40422040550996,121.1042704718042,21764608,-0.005190397074451014,-0.026946886334130005,124.34328675555867,117.8680146681631,123.28471302896241,124.86966267110458,-0.026048983972266404,0.027456607398981037,-0.01768623622172827,-0.0301545797334144,46.33435939129201,1.3714984016215368,2.4038327650456672,-1.0323343634241304,0.011324938388038533,0.0198492815792597,-0.008524343191221164,128.78053491509252,119.9060385960248,0.13501970508510794,7.137093244538181,2.8608907241097894,0.02362336780498479,494701999,0.9829193963723784,41.78520168292914,0.012848150193671776,-0.06318105664271392,0.2244108644484515,-0.24008148819479458,0.03693663885131615,0,IT
2021-10-04,121.72248668349118,123.07675448624424,120.97267163727813,122.36409249788066,20043820,0.01040278778913728,-0.014432603527348875,124.34672337207121,118.23551455720066,123.19703488314511,124.69047325804908,-0.01594437569744489,0.0349182557892338,-0.006761058706116652,-0.01865724541243763,50.26779220782355,1.1550429212102529,2.1540747962785844,-0.9990318750683316,0.009439394332371304,0.017603814585687324,-0.008164420253316018,128.7777238581884,119.91572288595403,0.2762772899255649,7.126847199437204,2.8068330187423842,0.022938371555291014,514745819,1.0531138444647767,38.88508426424636,0.013043013657918944,-0.05343552797812425,0.2371481508380229,-0.0790635880048931,0.025212767764296276,0,IT
2021-10-05,121.79663162595644,124.54707808948106,121.0159848528676,123.94624755254782,23355563,0.012929896527402951,-0.016763281798400587,124.30399597113869,118.6129249115186,123.26838847070727,124.47915630485618,-0.002878012213492598,0.04496409345783947,0.0054990504074095,-0.004281108324700078,54.75306736925419,1.0985042110471142,1.9429606792322904,-0.8444564681851763,0.008862746817578291,0.015675833013085446,-0.006813086195507157,128.73313839928542,119.87485354299196,0.45961425666541905,7.126307394293431,2.858565891447461,0.023062948236779443,538101382,1.1380231638773624,36.66542633922332,0.012520627085129504,-0.04119654729836564,0.2531443484174264,0.16522514171450342,-0.00747155136955481,0,IT
2021-10-06,124.54837023935792,125.0116766898885,121.62562153866898,122.0050301261586,21253999,-0.01566176842559286,-0.042232021799581965,124.25705323497175,118.95782492323504,123.1480686283693,123.94118477007717,-0.018123905647066563,0.025615844984472114,-0.009281822402429363,-0.015621559915780403,48.92299183768981,0.886833982904804,1.7317353399667932,-0.8449013570619892,0.007268831309559765,0.014193966741994999,-0.006925135432435235,128.76211222521022,119.75199424473327,0.2500562019617494,7.251192383774541,2.896243695716894,0.0237387236634592,516847383,0.9954854463600642,34.79763712468552,0.012569828889081945,-0.05621310494023756,0.23351789182867214,-0.08998130338369492,-0.0029320479045047976,0,IT
2021-10-07,122.83505252677014,125.02151344002267,122.12782222390142,124.24709716573444,18949993,0.018376840997928134,-0.03243341068300809,124.36649376977066,119.3496677881222,123.25273801288027,123.52470107034621,-0.0009600383545205204,0.04103429417421167,0.0080676435175846,0.005848191407294534,54.896568090587046,0.889743465632364,1.5633369650999074,-0.6735934994675434,0.007161080507543176,0.012582482816596968,-0.005421402309053791,128.7574791204636,119.9755084190777,0.4864043495365603,7.061363905332289,2.9048322398702635,0.023379477719270004,535797376,1.0654140259023572,33.06753712911451,0.013120604458403929,-0.038869283233796056,0.2561860539949071,-0.10840341151799249,-0.0200031706543588,0,IT
