Date,Open,High,Low,Close,Volume,DailyReturn,Momentum_10_Pct,SMA_20,SMA_50,EMA_20,RollingMean_10,Price_to_SMA20,Price_to_SMA50,Price_to_EMA20,Price_to_RollingMean10,RSI_14,MACD,MACD_Signal,MACD_Diff,MACD_Norm,MACD_Signal_Norm,MACD_Diff_Norm,BB_High,BB_Low,BB_PctB,BB_Width,ATR_14,ATR_Pct,OBV,OBV_Zscore,ADX_14,Volatility_20,Dist_From_52w_High,Dist_From_52w_Low,VolumeChange,FutureReturn,Target,Sector
2021-09-15,103.71963526084753,104.25827938308088,103.09911455651384,103.85511514358268,7031475,0.004985576772740252,0.011384824827552764,101.48009083311625,102.19742630482943,102.3811486714466,103.30215314841925,0.023403844941094487,0.01622045582448206,0.014396854218409194,0.005352860306492957,59.898193889344846,0.5909890199565666,0.3154369858331203,0.2755520341234463,0.005690514320257672,0.00303727924615961,0.0026532350740980618,105.78307298741915,97.17710867881335,0.7759742226785036,8.480446004683104,1.9629940766059575,0.01890127485672768,68467297,0.8055072604887449,19.138557711447657,0.009891621496329868,-0.00971542642592998,0.06344669650359919,0.15235020295464197,-0.038715293649707674,0,PHARMA
2021-09-16,103.76654161803044,104.34504620777564,102.83693717584762,103.44093025245073,9661932,-0.003988102950531869,0.009789550701141625,101.63019240571006,102.20377166517636,102.48208025058985,103.40243545284363,0.01781692825604586,0.012104823208749504,0.00935626989144156,0.00037228136299205516,57.07512424376689,0.5976264226236481,0.37187487319122586,0.2257515494324222,0.005777465662432875,0.003595045716271634,0.002182419946161241,105.98653210410666,97.27385270731347,0.7078278982016862,8.572924236935393,1.9305022877003901,0.01866284731768112,58805365,0.4224638224312884,18.871954127523782,0.009862246735548684,-0.013664783255666958,0.059205561595539774,0.3740974688809957,-0.024280569864061585,0,PHARMA
2021-09-17,103.73955467507244,104.07074046928774,101.7154920481622,102.42100474110714,11221049,-0.00985998007611133,-0.00991321754939567,101.73016820296607,102.20545688875883,102.47626353540102,103.29988669453044,0.006790871875516302,0.0021089661835074214,-0.0005392350617349218,-0.008508063092288354,50.73400528262062,0.514654530103229,0.4004308045736265,0.11422372552960253,0.005024892417372177,0.0039096551101583926,0.001115237307213784,106.0626731221104,97.39766328382174,0.5797271498860191,8.517640333593802,1.9608412972307578,0.019144913703856344,47584316,-0.019662989435461707,17.569465348435266,0.01018243968135745,-0.023390028841133042,0.04876181586170143,0.16136700196192644,0.0037375635195705335,0,PHARMA
2021-09-20,101.63802393494622,102.92593766017872,99.9656105674099,100.91037613131805,10117102,-0.014749207094848948,-0.025144494595777944,101.89273822211096,102.16749969045883,102.32713140167883,103.03960807957408,-0.00964113937787714,-0.012304534836905523,-0.013845353142944994,-0.02066420853048756,43.09674727909297,0.3232770667481759,0.3850000570085364,-0.06172299026036049,0.0032036058048924986,0.003815267287355296,-0.0006116614824627975,105.82775703244315,97.95771941177878,0.3751769510969643,7.723845445696881,2.032233139769191,0.02013899083206843,37467214,-0.4300356849059131,17.54124953104069,0.008572207837407834,-0.03779425155664962,0.03329341064638737,-0.09838180013294662,0.013111979282224035,0,PHARMA
2021-09-21,100.80129021612724,102.4087640592732,100.0466436387913,102.09154197449642,8312547,0.01170509801332309,-0.016632432531360153,102.10162565195279,102.1810222640573,102.30469431337573,102.86693300464921,-9.876118418272739e-05,-0.0008757036050162093,-0.0020835049682704776,-0.007537806440848671,49.498258675387845,0.26387744543582414,0.360775534693994,-0.09689808925816984,0.002584714074567936,0.003533843526274876,-0.00094912945170694,105.58750307028532,98.61574823362025,0.4985536385468787,6.828250571083565,2.055796516962956,0.02013679563657209,45779761,-0.14022687269366782,17.5150491291743,0.008860882678961225,-0.0265315389621373,0.045388211294524236,-0.17836678922481952,-0.0059485271970764085,0,PHARMA
2021-09-22,102.02294722929771,103.12939515472804,101.57886062186232,102.37038644886124,7116127,0.0027313180795571768,-0.010745529883877336,102.26289538532899,102.1831855515352,102.3109507072315,102.75573572629057,0.0010511247811557656,0.0018320127359077176,0.0005809323559100577,-0.003750148589814817,50.90249656275758,0.23657613386765775,0.33593565452872676,-0.09935952066106901,0.0023109821313983072,0.0032815706395378534,-0.0009705885081395458,105.47434667286927,99.0514440977887,0.5167355899105947,6.280775202852337,2.0197063752417255,0.019729400711510088,52895888,0.11802042783954092,16.838370895746397,0.008516835272330147,-0.02387268695462584,0.048243499016188955,-0.14392941176753649,-0.0042019906821736735,0,PHARMA
2021-09-23,102.80060077210868,103.34502646661568,101.7108867243027,102.6216175607705,7520318,0.0024541385514331715,-0.004296426322723201,102.45348454830953,102.18741154752487,102.34053802661616,102.71145485489225,0.0016410668041426657,0.004249114510975538,0.0027465121795748892,-0.0008746570112230234,52.19231363505809,0.23253142137974692,0.3152548078989308,-0.08272338651918387,0.0022659107009499863,0.003072011681283849,-0.000806100980333863,105.24796707745355,99.65900201916551,0.5300830316002139,5.455124423467212,1.992165901461101,0.019412731438201894,60416206,0.40206045000887697,16.02094559689146,0.008435487769307031,-0.021477135284574306,0.0508160337984138,0.05679929545945428,-0.01911105487204535,0,PHARMA
2021-09-24,102.81722178984062,103.55031777261313,101.2782084729769,101.86590664949048,6275501,-0.007364051836665886,-0.00938822742604195,102.63422755266622,102.16324975698979,102.29533503831847,102.61491448205774,-0.0074860104810695605,-0.002910470332595838,-0.004197927390013678,-0.007299210220539809,48.09902872717546,0.16642792526710082,0.28548943137256483,-0.11906150610546401,0.0016337941784562054,0.0028026004063842766,-0.0011688062279280713,104.68737465491583,100.58108045041661,0.3128919008448314,4.000901358557113,2.0121618584736103,0.01975304520085646,54140705,0.12794900317025873,15.601694743030066,0.008524526029859243,-0.028683028383701528,0.043077770054722596,-0.16552717584548948,-0.007292017921020935,0,PHARMA
2021-09-27,101.94629798148088,102.46936830095578,99.95162399445589,100.88342782479609,7462710,-0.009644824819308728,-0.02275383406930087,102.69989214177818,102.11246894887724,102.16086768464967,102.38002128348668,-0.017687110269545836,-0.012036151282332375,-0.012504199394593907,-0.014618022539247044,43.34011655857761,0.034366443148897474,0.23526483372783136,-0.20089839057893388,0.00034065499051619816,0.0023320463905768052,-0.001991391400060607,104.41263679623802,100.98714748731834,-0.030278787398978293,3.3354361309267584,2.0482748904754877,0.020303383168469653,46677995,-0.20645997926953705,16.126183447335123,0.008435088870367632,-0.03805121041896224,0.03301746768962955,0.18918154901098738,0.0049707319329827,0,PHARMA
2021-09-28,101.23682537130672,102.7137335125952,99.0119639886187,101.0916063946475,11275615,0.002063555673514239,-0.021756355294115237,102.67021909433137,102.07383787289785,102.05903327607804,102.15519131215208,-0.015375565705508798,-0.009622754456175442,-0.00947909117278789,-0.010411462245267789,44.591091141593076,-0.052885332917355754,0.17763480039879395,-0.2305201333161497,-0.0005231426703310937,0.0017571666603588484,-0.002280309330689942,104.47058434257409,100.86985384608866,0.06158543350447533,3.507083678449294,2.166381650011274,0.02142988648883492,57953610,0.25095296488587054,17.152446504600455,0.006931997436294538,-0.03606617553659223,0.0351491567459197,0.5109276656871298,-0.008512609647528552,0,PHARMA
